grating,wavelength_A,composite_pct,sd_pct,n_blazes,n_effective
RL,6269,24.329,0.788,3,3.00
RL,6270,24.334,0.789,3,3.00
RL,6271,24.340,0.790,3,3.00
RL,6272,24.346,0.791,3,3.00
RL,6273,24.351,0.792,3,3.00
RL,6274,24.357,0.794,3,3.00
RL,6275,24.363,0.795,3,3.00
RL,6276,24.368,0.796,3,3.00
RL,6277,24.374,0.797,3,3.00
RL,6278,24.380,0.798,3,3.00
RL,6279,24.385,0.800,4,3.00
RL,6280,24.391,0.801,4,3.00
RL,6281,24.397,0.802,4,3.00
RL,6282,24.402,0.803,4,3.00
RL,6283,24.408,0.804,4,3.00
RL,6284,24.414,0.806,4,3.00
RL,6285,24.419,0.807,4,3.00
RL,6286,24.425,0.808,4,3.00
RL,6287,24.431,0.809,4,3.00
RL,6288,24.436,0.810,4,3.00
RL,6289,24.442,0.812,4,3.00
RL,6290,24.448,0.813,4,3.01
RL,6291,24.453,0.814,4,3.01
RL,6292,24.459,0.815,4,3.01
RL,6293,24.465,0.816,4,3.01
RL,6294,24.470,0.818,4,3.01
RL,6295,24.476,0.819,4,3.01
RL,6296,24.481,0.820,4,3.01
RL,6297,24.487,0.821,4,3.01
RL,6298,24.493,0.822,4,3.02
RL,6299,24.498,0.824,4,3.02
RL,6300,24.504,0.825,4,3.02
RL,6301,24.510,0.826,4,3.02
RL,6302,24.515,0.827,4,3.02
RL,6303,24.521,0.829,4,3.02
RL,6304,24.527,0.830,4,3.03
RL,6305,24.532,0.831,4,3.03
RL,6306,24.538,0.832,4,3.03
RL,6307,24.543,0.833,4,3.03
RL,6308,24.549,0.835,4,3.03
RL,6309,24.555,0.836,4,3.04
RL,6310,24.560,0.837,4,3.04
RL,6311,24.566,0.838,4,3.04
RL,6312,24.571,0.840,4,3.04
RL,6313,24.577,0.841,4,3.05
RL,6314,24.583,0.842,4,3.05
RL,6315,24.588,0.843,4,3.05
RL,6316,24.594,0.844,4,3.05
RL,6317,24.600,0.846,4,3.06
RL,6318,24.605,0.847,4,3.06
RL,6319,24.611,0.848,4,3.06
RL,6320,24.616,0.849,4,3.07
RL,6321,24.622,0.851,4,3.07
RL,6322,24.627,0.852,4,3.07
RL,6323,24.633,0.853,4,3.08
RL,6324,24.639,0.854,4,3.08
RL,6325,24.644,0.856,4,3.08
RL,6326,24.650,0.857,4,3.09
RL,6327,24.655,0.858,4,3.09
RL,6328,24.661,0.859,4,3.09
RL,6329,24.667,0.860,4,3.10
RL,6330,24.672,0.862,4,3.10
RL,6331,24.678,0.863,4,3.11
RL,6332,24.683,0.864,4,3.11
RL,6333,24.689,0.865,4,3.11
RL,6334,24.695,0.867,4,3.12
RL,6335,24.700,0.868,4,3.12
RL,6336,24.706,0.869,4,3.13
RL,6337,24.711,0.870,4,3.13
RL,6338,24.717,0.872,4,3.13
RL,6339,24.722,0.873,4,3.14
RL,6340,24.728,0.874,4,3.14
RL,6341,24.733,0.875,4,3.15
RL,6342,24.739,0.877,4,3.15
RL,6343,24.745,0.878,4,3.16
RL,6344,24.750,0.879,4,3.16
RL,6345,24.756,0.880,4,3.16
RL,6346,24.761,0.882,4,3.17
RL,6347,24.767,0.883,4,3.17
RL,6348,24.772,0.884,4,3.18
RL,6349,24.778,0.885,4,3.18
RL,6350,24.783,0.886,4,3.19
RL,6351,24.789,0.888,4,3.19
RL,6352,24.795,0.889,4,3.20
RL,6353,24.800,0.890,4,3.20
RL,6354,24.806,0.891,4,3.21
RL,6355,24.811,0.893,4,3.21
RL,6356,24.817,0.894,4,3.22
RL,6357,24.822,0.895,4,3.22
RL,6358,24.828,0.896,4,3.23
RL,6359,24.833,0.898,4,3.23
RL,6360,24.839,0.899,4,3.24
RL,6361,24.844,0.900,4,3.25
RL,6362,24.850,0.901,4,3.25
RL,6363,24.856,0.903,4,3.26
RL,6364,24.861,0.904,4,3.26
RL,6365,24.867,0.905,4,3.27
RL,6366,24.872,0.906,4,3.27
RL,6367,24.878,0.908,4,3.28
RL,6368,24.883,0.909,4,3.28
RL,6369,24.889,0.910,4,3.29
RL,6370,24.894,0.911,4,3.30
RL,6371,24.900,0.913,4,3.30
RL,6372,24.905,0.914,4,3.31
RL,6373,24.911,0.915,4,3.31
RL,6374,24.916,0.916,4,3.32
RL,6375,24.922,0.918,4,3.32
RL,6376,24.927,0.919,4,3.33
RL,6377,24.933,0.920,4,3.34
RL,6378,24.938,0.921,4,3.34
RL,6379,24.944,0.923,4,3.35
RL,6380,24.949,0.924,4,3.35
RL,6381,24.955,0.925,4,3.36
RL,6382,24.960,0.926,4,3.37
RL,6383,24.966,0.928,4,3.37
RL,6384,24.971,0.929,4,3.38
RL,6385,24.977,0.930,4,3.39
RL,6386,24.982,0.931,4,3.39
RL,6387,24.988,0.933,4,3.40
RL,6388,24.993,0.934,4,3.40
RL,6389,24.999,0.935,4,3.41
RL,6390,25.004,0.936,4,3.42
RL,6391,25.010,0.938,4,3.42
RL,6392,25.015,0.939,4,3.43
RL,6393,25.021,0.940,4,3.43
RL,6394,25.026,0.941,4,3.44
RL,6395,25.032,0.943,4,3.45
RL,6396,25.037,0.944,4,3.45
RL,6397,25.043,0.945,4,3.46
RL,6398,25.048,0.946,4,3.47
RL,6399,25.054,0.948,4,3.47
RL,6400,25.059,0.949,4,3.48
RL,6401,25.065,0.950,4,3.48
RL,6402,25.070,0.951,4,3.49
RL,6403,25.075,0.953,4,3.50
RL,6404,25.081,0.954,4,3.50
RL,6405,25.086,0.955,4,3.51
RL,6406,25.092,0.956,4,3.52
RL,6407,25.097,0.958,4,3.52
RL,6408,25.103,0.959,4,3.53
RL,6409,25.108,0.960,4,3.53
RL,6410,25.114,0.961,4,3.54
RL,6411,25.119,0.962,4,3.55
RL,6412,25.125,0.964,4,3.55
RL,6413,25.130,0.965,4,3.56
RL,6414,25.136,0.966,4,3.57
RL,6415,25.141,0.967,4,3.57
RL,6416,25.146,0.969,4,3.58
RL,6417,25.152,0.970,4,3.58
RL,6418,25.157,0.971,4,3.59
RL,6419,25.163,0.972,4,3.60
RL,6420,25.168,0.974,4,3.60
RL,6421,25.174,0.975,4,3.61
RL,6422,25.179,0.976,4,3.62
RL,6423,25.185,0.977,4,3.62
RL,6424,25.190,0.979,4,3.63
RL,6425,25.195,0.980,4,3.63
RL,6426,25.201,0.981,4,3.64
RL,6427,25.206,0.982,4,3.65
RL,6428,25.212,0.984,4,3.65
RL,6429,25.217,0.985,4,3.66
RL,6430,25.223,0.986,4,3.66
RL,6431,25.228,0.987,4,3.67
RL,6432,25.233,0.989,4,3.68
RL,6433,25.239,0.990,4,3.68
RL,6434,25.244,0.991,4,3.69
RL,6435,25.250,0.992,4,3.69
RL,6436,25.255,0.993,4,3.70
RL,6437,25.261,0.995,4,3.70
RL,6438,25.266,0.996,4,3.71
RL,6439,25.271,0.997,4,3.72
RL,6440,25.277,0.998,4,3.72
RL,6441,25.282,1.000,4,3.73
RL,6442,25.288,1.001,4,3.73
RL,6443,25.293,1.002,4,3.74
RL,6444,25.298,1.003,4,3.74
RL,6445,25.304,1.005,4,3.75
RL,6446,25.309,1.006,4,3.75
RL,6447,25.315,1.007,4,3.76
RL,6448,25.320,1.008,4,3.77
RL,6449,25.325,1.009,4,3.77
RL,6450,25.331,1.011,4,3.78
RL,6451,25.336,1.012,4,3.78
RL,6452,25.342,1.013,4,3.79
RL,6453,25.347,1.014,4,3.79
RL,6454,25.352,1.016,4,3.80
RL,6455,25.358,1.017,4,3.80
RL,6456,25.363,1.018,4,3.81
RL,6457,25.369,1.019,4,3.81
RL,6458,25.374,1.020,4,3.82
RL,6459,25.379,1.022,4,3.82
RL,6460,25.385,1.023,4,3.83
RL,6461,25.390,1.024,4,3.83
RL,6462,25.396,1.025,4,3.84
RL,6463,25.401,1.027,4,3.84
RL,6464,25.406,1.028,4,3.84
RL,6465,25.412,1.029,4,3.85
RL,6466,25.417,1.030,4,3.85
RL,6467,25.423,1.031,4,3.86
RL,6468,25.428,1.033,4,3.86
RL,6469,25.433,1.034,4,3.87
RL,6470,25.439,1.035,4,3.87
RL,6471,25.444,1.036,4,3.88
RL,6472,25.449,1.037,5,3.88
RL,6473,25.455,1.039,5,3.88
RL,6474,25.460,1.040,5,3.89
RL,6475,25.465,1.041,5,3.89
RL,6476,25.471,1.042,5,3.90
RL,6477,25.476,1.043,5,3.90
RL,6478,25.482,1.045,5,3.90
RL,6479,25.487,1.046,5,3.91
RL,6480,25.492,1.047,5,3.91
RL,6481,25.498,1.048,5,3.92
RL,6482,25.503,1.049,5,3.92
RL,6483,25.508,1.051,5,3.93
RL,6484,25.514,1.052,5,3.93
RL,6485,25.519,1.053,5,3.93
RL,6486,25.524,1.054,5,3.94
RL,6487,25.530,1.055,5,3.94
RL,6488,25.535,1.057,5,3.95
RL,6489,25.541,1.058,5,3.95
RL,6490,25.546,1.059,5,3.96
RL,6491,25.551,1.060,5,3.96
RL,6492,25.557,1.061,5,3.96
RL,6493,25.562,1.063,5,3.97
RL,6494,25.567,1.064,5,3.97
RL,6495,25.573,1.065,5,3.98
RL,6496,25.578,1.066,5,3.98
RL,6497,25.583,1.067,5,3.99
RL,6498,25.589,1.068,5,3.99
RL,6499,25.594,1.070,5,4.00
RL,6500,25.599,1.071,5,4.00
RL,6501,25.605,1.072,5,4.00
RL,6502,25.610,1.073,5,4.01
RL,6503,25.615,1.074,5,4.01
RL,6504,25.621,1.076,5,4.02
RL,6505,25.626,1.077,5,4.02
RL,6506,25.631,1.078,5,4.03
RL,6507,25.637,1.079,5,4.03
RL,6508,25.642,1.080,5,4.04
RL,6509,25.647,1.081,5,4.04
RL,6510,25.653,1.083,5,4.04
RL,6511,25.658,1.084,5,4.05
RL,6512,25.663,1.085,5,4.05
RL,6513,25.668,1.086,5,4.06
RL,6514,25.674,1.087,5,4.06
RL,6515,25.679,1.088,5,4.07
RL,6516,25.684,1.090,5,4.07
RL,6517,25.690,1.091,5,4.07
RL,6518,25.695,1.092,5,4.08
RL,6519,25.700,1.093,5,4.08
RL,6520,25.706,1.094,5,4.09
RL,6521,25.711,1.095,5,4.09
RL,6522,25.716,1.097,5,4.10
RL,6523,25.722,1.098,5,4.10
RL,6524,25.727,1.099,5,4.10
RL,6525,25.732,1.100,5,4.11
RL,6526,25.738,1.101,5,4.11
RL,6527,25.743,1.102,5,4.12
RL,6528,25.748,1.103,5,4.12
RL,6529,25.753,1.105,5,4.12
RL,6530,25.759,1.106,5,4.13
RL,6531,25.764,1.107,5,4.13
RL,6532,25.769,1.108,5,4.14
RL,6533,25.775,1.109,5,4.14
RL,6534,25.780,1.110,5,4.15
RL,6535,25.785,1.111,5,4.15
RL,6536,25.790,1.113,5,4.16
RL,6537,25.796,1.114,5,4.16
RL,6538,25.801,1.115,5,4.16
RL,6539,25.806,1.116,5,4.17
RL,6540,25.812,1.117,5,4.17
RL,6541,25.817,1.118,5,4.18
RL,6542,25.822,1.119,5,4.18
RL,6543,25.827,1.120,5,4.19
RL,6544,25.833,1.122,5,4.19
RL,6545,25.838,1.123,5,4.20
RL,6546,25.843,1.124,5,4.20
RL,6547,25.849,1.125,5,4.21
RL,6548,25.854,1.126,5,4.21
RL,6549,25.859,1.127,5,4.22
RL,6550,25.864,1.128,5,4.22
RL,6551,25.870,1.129,5,4.23
RL,6552,25.875,1.130,5,4.23
RL,6553,25.880,1.132,5,4.24
RL,6554,25.885,1.133,5,4.25
RL,6555,25.891,1.134,5,4.25
RL,6556,25.896,1.135,5,4.26
RL,6557,25.901,1.136,5,4.26
RL,6558,25.906,1.137,5,4.27
RL,6559,25.912,1.138,5,4.27
RL,6560,25.917,1.139,5,4.28
RL,6561,25.922,1.140,5,4.28
RL,6562,25.928,1.141,5,4.29
RL,6563,25.933,1.143,5,4.30
RL,6564,25.938,1.144,5,4.30
RL,6565,25.943,1.145,5,4.31
RL,6566,25.949,1.146,5,4.31
RL,6567,25.954,1.147,5,4.32
RL,6568,25.959,1.148,5,4.32
RL,6569,25.964,1.149,5,4.33
RL,6570,25.970,1.150,5,4.34
RL,6571,25.975,1.151,5,4.34
RL,6572,25.980,1.152,5,4.35
RL,6573,25.985,1.153,5,4.35
RL,6574,25.991,1.154,5,4.36
RL,6575,25.996,1.155,5,4.37
RL,6576,26.001,1.157,5,4.37
RL,6577,26.006,1.158,6,4.38
RL,6578,26.011,1.159,6,4.38
RL,6579,26.017,1.160,6,4.39
RL,6580,26.022,1.161,6,4.40
RL,6581,26.027,1.162,6,4.40
RL,6582,26.032,1.163,6,4.41
RL,6583,26.038,1.164,6,4.42
RL,6584,26.043,1.165,6,4.42
RL,6585,26.048,1.166,6,4.43
RL,6586,26.053,1.167,6,4.44
RL,6587,26.059,1.168,6,4.44
RL,6588,26.064,1.169,6,4.45
RL,6589,26.069,1.170,6,4.46
RL,6590,26.074,1.171,6,4.47
RL,6591,26.079,1.172,6,4.47
RL,6592,26.085,1.173,6,4.48
RL,6593,26.090,1.174,6,4.49
RL,6594,26.095,1.175,6,4.50
RL,6595,26.100,1.176,6,4.50
RL,6596,26.106,1.177,6,4.51
RL,6597,26.111,1.178,6,4.52
RL,6598,26.116,1.180,6,4.53
RL,6599,26.121,1.181,6,4.54
RL,6600,26.126,1.182,6,4.54
RL,6601,26.132,1.183,6,4.55
RL,6602,26.137,1.184,6,4.56
RL,6603,26.142,1.185,6,4.57
RL,6604,26.147,1.186,6,4.58
RL,6605,26.152,1.187,6,4.59
RL,6606,26.158,1.188,6,4.59
RL,6607,26.163,1.189,6,4.60
RL,6608,26.168,1.190,6,4.61
RL,6609,26.173,1.191,6,4.62
RL,6610,26.178,1.192,6,4.63
RL,6611,26.184,1.193,6,4.64
RL,6612,26.189,1.194,6,4.65
RL,6613,26.194,1.195,6,4.65
RL,6614,26.199,1.196,6,4.66
RL,6615,26.204,1.197,6,4.67
RL,6616,26.210,1.198,6,4.68
RL,6617,26.215,1.199,6,4.69
RL,6618,26.220,1.200,6,4.70
RL,6619,26.225,1.201,6,4.71
RL,6620,26.230,1.201,6,4.72
RL,6621,26.236,1.202,6,4.73
RL,6622,26.241,1.203,6,4.74
RL,6623,26.246,1.204,6,4.75
RL,6624,26.251,1.205,6,4.76
RL,6625,26.256,1.206,6,4.77
RL,6626,26.262,1.207,6,4.78
RL,6627,26.267,1.208,6,4.78
RL,6628,26.272,1.209,6,4.79
RL,6629,26.277,1.210,6,4.80
RL,6630,26.282,1.211,6,4.81
RL,6631,26.287,1.212,6,4.82
RL,6632,26.293,1.213,6,4.83
RL,6633,26.298,1.214,6,4.84
RL,6634,26.303,1.215,6,4.85
RL,6635,26.308,1.216,6,4.86
RL,6636,26.313,1.217,6,4.87
RL,6637,26.318,1.218,6,4.88
RL,6638,26.324,1.219,6,4.89
RL,6639,26.329,1.220,6,4.90
RL,6640,26.334,1.221,6,4.91
RL,6641,26.339,1.221,6,4.92
RL,6642,26.344,1.222,6,4.93
RL,6643,26.349,1.223,6,4.94
RL,6644,26.355,1.224,6,4.95
RL,6645,26.360,1.225,6,4.96
RL,6646,26.365,1.226,6,4.97
RL,6647,26.370,1.227,6,4.98
RL,6648,26.375,1.228,6,4.99
RL,6649,26.380,1.229,6,5.00
RL,6650,26.386,1.230,6,5.01
RL,6651,26.391,1.231,6,5.02
RL,6652,26.396,1.231,6,5.03
RL,6653,26.401,1.232,6,5.04
RL,6654,26.406,1.233,6,5.05
RL,6655,26.411,1.234,6,5.06
RL,6656,26.417,1.235,6,5.07
RL,6657,26.422,1.236,6,5.08
RL,6658,26.427,1.237,6,5.09
RL,6659,26.432,1.238,6,5.10
RL,6660,26.437,1.239,6,5.11
RL,6661,26.442,1.239,6,5.12
RL,6662,26.447,1.240,6,5.13
RL,6663,26.453,1.241,6,5.14
RL,6664,26.458,1.242,6,5.15
RL,6665,26.463,1.243,6,5.16
RL,6666,26.468,1.244,6,5.17
RL,6667,26.473,1.245,6,5.18
RL,6668,26.478,1.245,6,5.19
RL,6669,26.483,1.246,6,5.20
RL,6670,26.489,1.247,6,5.21
RL,6671,26.494,1.248,6,5.22
RL,6672,26.499,1.249,6,5.23
RL,6673,26.504,1.250,6,5.24
RL,6674,26.509,1.251,6,5.25
RL,6675,26.514,1.251,6,5.25
RL,6676,26.519,1.252,6,5.26
RL,6677,26.524,1.253,6,5.27
RL,6678,26.530,1.254,6,5.28
RL,6679,26.535,1.255,6,5.29
RL,6680,26.540,1.256,6,5.30
RL,6681,26.545,1.256,6,5.31
RL,6682,26.550,1.257,6,5.32
RL,6683,26.555,1.258,6,5.33
RL,6684,26.560,1.259,6,5.34
RL,6685,26.565,1.260,6,5.35
RL,6686,26.571,1.260,6,5.36
RL,6687,26.576,1.261,6,5.36
RL,6688,26.581,1.262,6,5.37
RL,6689,26.586,1.263,6,5.38
RL,6690,26.591,1.264,6,5.39
RL,6691,26.596,1.264,6,5.40
RL,6692,26.601,1.265,6,5.41
RL,6693,26.606,1.266,6,5.42
RL,6694,26.612,1.267,6,5.42
RL,6695,26.617,1.268,6,5.43
RL,6696,26.622,1.268,6,5.44
RL,6697,26.627,1.269,6,5.45
RL,6698,26.632,1.270,6,5.46
RL,6699,26.637,1.271,6,5.47
RL,6700,26.642,1.271,6,5.47
RL,6701,26.647,1.272,6,5.48
RL,6702,26.652,1.273,6,5.49
RL,6703,26.658,1.274,6,5.50
RL,6704,26.663,1.274,6,5.51
RL,6705,26.668,1.275,6,5.51
RL,6706,26.673,1.276,6,5.52
RL,6707,26.678,1.277,6,5.53
RL,6708,26.683,1.277,6,5.53
RL,6709,26.688,1.278,6,5.54
RL,6710,26.693,1.279,6,5.55
RL,6711,26.698,1.280,6,5.56
RL,6712,26.703,1.280,6,5.56
RL,6713,26.709,1.281,6,5.57
RL,6714,26.714,1.282,6,5.58
RL,6715,26.719,1.282,6,5.58
RL,6716,26.724,1.283,6,5.59
RL,6717,26.729,1.284,6,5.60
RL,6718,26.734,1.285,6,5.60
RL,6719,26.739,1.285,6,5.61
RL,6720,26.744,1.286,6,5.62
RL,6721,26.749,1.287,6,5.62
RL,6722,26.754,1.287,6,5.63
RL,6723,26.759,1.288,6,5.63
RL,6724,26.764,1.289,6,5.64
RL,6725,26.770,1.289,6,5.65
RL,6726,26.775,1.290,6,5.65
RL,6727,26.780,1.291,6,5.66
RL,6728,26.785,1.291,6,5.66
RL,6729,26.790,1.292,6,5.67
RL,6730,26.795,1.293,6,5.68
RL,6731,26.800,1.293,6,5.68
RL,6732,26.805,1.294,6,5.69
RL,6733,26.810,1.295,6,5.69
RL,6734,26.815,1.295,6,5.70
RL,6735,26.820,1.296,6,5.71
RL,6736,26.825,1.297,6,5.71
RL,6737,26.831,1.297,6,5.72
RL,6738,26.836,1.298,6,5.72
RL,6739,26.841,1.299,6,5.73
RL,6740,26.846,1.299,6,5.73
RL,6741,26.851,1.300,6,5.74
RL,6742,26.856,1.301,6,5.74
RL,6743,26.861,1.301,6,5.75
RL,6744,26.866,1.302,6,5.76
RL,6745,26.871,1.302,6,5.76
RL,6746,26.876,1.303,6,5.77
RL,6747,26.881,1.304,6,5.77
RL,6748,26.886,1.304,6,5.78
RL,6749,26.891,1.305,6,5.78
RL,6750,26.896,1.305,6,5.79
RL,6751,26.901,1.306,6,5.79
RL,6752,26.907,1.307,6,5.80
RL,6753,26.912,1.307,6,5.80
RL,6754,26.917,1.308,6,5.81
RL,6755,26.922,1.308,6,5.81
RL,6756,26.927,1.309,6,5.82
RL,6757,26.932,1.310,6,5.82
RL,6758,26.937,1.310,6,5.83
RL,6759,26.942,1.311,6,5.83
RL,6760,26.947,1.311,6,5.84
RL,6761,26.952,1.312,6,5.84
RL,6762,26.957,1.312,6,5.85
RL,6763,26.962,1.313,6,5.85
RL,6764,26.967,1.313,6,5.85
RL,6765,26.972,1.314,6,5.86
RL,6766,26.977,1.315,6,5.86
RL,6767,26.982,1.315,6,5.87
RL,6768,26.987,1.316,6,5.87
RL,6769,26.992,1.316,6,5.88
RL,6770,26.997,1.317,6,5.88
RL,6771,27.002,1.317,6,5.88
RL,6772,27.008,1.318,6,5.89
RL,6773,27.013,1.318,6,5.89
RL,6774,27.018,1.319,6,5.90
RL,6775,27.023,1.319,6,5.90
RL,6776,27.028,1.320,6,5.90
RL,6777,27.033,1.320,6,5.91
RL,6778,27.038,1.321,6,5.91
RL,6779,27.043,1.321,6,5.91
RL,6780,27.048,1.322,6,5.92
RL,6781,27.053,1.322,6,5.92
RL,6782,27.058,1.323,6,5.92
RL,6783,27.063,1.323,6,5.93
RL,6784,27.068,1.324,6,5.93
RL,6785,27.073,1.324,6,5.93
RL,6786,27.078,1.325,6,5.94
RL,6787,27.083,1.325,6,5.94
RL,6788,27.088,1.326,6,5.94
RL,6789,27.093,1.326,6,5.95
RL,6790,27.098,1.326,6,5.95
RL,6791,27.103,1.327,6,5.95
RL,6792,27.108,1.327,6,5.95
RL,6793,27.113,1.328,6,5.96
RL,6794,27.118,1.328,6,5.96
RL,6795,27.123,1.329,6,5.96
RL,6796,27.128,1.329,6,5.96
RL,6797,27.133,1.329,6,5.97
RL,6798,27.138,1.330,6,5.97
RL,6799,27.143,1.330,6,5.97
RL,6800,27.148,1.331,6,5.97
RL,6801,27.153,1.331,6,5.97
RL,6802,27.158,1.332,6,5.98
RL,6803,27.163,1.332,6,5.98
RL,6804,27.168,1.332,6,5.98
RL,6805,27.173,1.333,6,5.98
RL,6806,27.178,1.333,6,5.98
RL,6807,27.184,1.333,6,5.99
RL,6808,27.189,1.334,6,5.99
RL,6809,27.194,1.334,6,5.99
RL,6810,27.199,1.335,6,5.99
RL,6811,27.204,1.335,6,5.99
RL,6812,27.209,1.335,6,5.99
RL,6813,27.214,1.336,6,5.99
RL,6814,27.219,1.336,6,5.99
RL,6815,27.224,1.336,6,5.99
RL,6816,27.229,1.337,6,6.00
RL,6817,27.234,1.337,6,6.00
RL,6818,27.239,1.337,6,6.00
RL,6819,27.244,1.338,6,6.00
RL,6820,27.249,1.338,6,6.00
RL,6821,27.254,1.338,6,6.00
RL,6822,27.259,1.339,6,6.00
RL,6823,27.264,1.339,6,6.00
RL,6824,27.269,1.339,6,6.00
RL,6825,27.274,1.340,6,6.00
RL,6826,27.279,1.340,6,6.00
RL,6827,27.284,1.340,6,6.00
RL,6828,27.289,1.341,6,6.00
RL,6829,27.294,1.341,6,6.00
RL,6830,27.299,1.341,6,6.00
RL,6831,27.304,1.341,6,6.00
RL,6832,27.309,1.342,6,6.00
RL,6833,27.314,1.342,6,6.00
RL,6834,27.319,1.342,6,6.00
RL,6835,27.324,1.343,6,6.00
RL,6836,27.329,1.343,6,6.00
RL,6837,27.334,1.343,6,6.00
RL,6838,27.339,1.343,6,6.00
RL,6839,27.343,1.344,6,6.00
RL,6840,27.348,1.344,6,6.00
RL,6841,27.353,1.344,6,6.00
RL,6842,27.358,1.344,6,6.00
RL,6843,27.363,1.345,6,6.00
RL,6844,27.368,1.345,6,6.00
RL,6845,27.373,1.345,6,6.00
RL,6846,27.378,1.345,6,6.00
RL,6847,27.383,1.345,6,6.00
RL,6848,27.388,1.346,6,6.00
RL,6849,27.393,1.346,6,6.00
RL,6850,27.398,1.346,6,6.00
RL,6851,27.403,1.346,6,6.00
RL,6852,27.408,1.346,6,6.00
RL,6853,27.413,1.347,6,6.00
RL,6854,27.418,1.347,6,6.00
RL,6855,27.423,1.347,6,6.00
RL,6856,27.428,1.347,6,6.00
RL,6857,27.433,1.347,6,6.00
RL,6858,27.438,1.347,6,6.00
RL,6859,27.443,1.348,6,6.00
RL,6860,27.448,1.348,6,6.00
RL,6861,27.453,1.348,6,6.00
RL,6862,27.458,1.348,6,6.00
RL,6863,27.463,1.348,6,6.00
RL,6864,27.468,1.348,6,6.00
RL,6865,27.473,1.348,6,6.00
RL,6866,27.478,1.349,6,6.00
RL,6867,27.482,1.349,6,6.00
RL,6868,27.487,1.349,6,6.00
RL,6869,27.492,1.349,6,6.00
RL,6870,27.497,1.349,6,6.00
RL,6871,27.502,1.349,6,6.00
RL,6872,27.507,1.349,6,6.00
RL,6873,27.512,1.349,6,6.00
RL,6874,27.517,1.349,6,6.00
RL,6875,27.522,1.350,6,6.00
RL,6876,27.527,1.350,6,6.00
RL,6877,27.532,1.350,6,6.00
RL,6878,27.537,1.350,6,6.00
RL,6879,27.542,1.350,6,6.00
RL,6880,27.547,1.350,6,6.00
RL,6881,27.552,1.350,6,6.00
RL,6882,27.556,1.350,6,6.00
RL,6883,27.561,1.350,6,6.00
RL,6884,27.566,1.350,6,6.00
RL,6885,27.571,1.350,6,6.00
RL,6886,27.576,1.350,6,6.00
RL,6887,27.581,1.350,6,6.00
RL,6888,27.586,1.350,6,6.00
RL,6889,27.591,1.350,6,6.00
RL,6890,27.596,1.350,6,6.00
RL,6891,27.601,1.350,6,6.00
RL,6892,27.606,1.350,6,6.00
RL,6893,27.610,1.350,6,6.00
RL,6894,27.615,1.350,6,6.00
RL,6895,27.620,1.350,6,6.00
RL,6896,27.625,1.350,6,6.00
RL,6897,27.630,1.350,6,6.00
RL,6898,27.635,1.350,6,6.00
RL,6899,27.640,1.350,6,6.00
RL,6900,27.645,1.350,6,6.00
RL,6901,27.650,1.350,6,6.00
RL,6902,27.654,1.350,6,6.00
RL,6903,27.659,1.350,6,6.00
RL,6904,27.664,1.350,6,6.00
RL,6905,27.669,1.350,6,6.00
RL,6906,27.674,1.350,6,6.00
RL,6907,27.679,1.350,6,6.00
RL,6908,27.684,1.350,6,6.00
RL,6909,27.689,1.350,6,6.00
RL,6910,27.693,1.349,6,6.00
RL,6911,27.698,1.349,6,6.00
RL,6912,27.703,1.349,6,6.00
RL,6913,27.708,1.349,6,6.00
RL,6914,27.713,1.349,6,6.00
RL,6915,27.718,1.349,6,6.00
RL,6916,27.723,1.349,6,6.00
RL,6917,27.727,1.349,6,6.00
RL,6918,27.732,1.349,6,6.00
RL,6919,27.737,1.349,6,6.00
RL,6920,27.742,1.348,6,6.00
RL,6921,27.747,1.348,6,6.00
RL,6922,27.752,1.348,6,6.00
RL,6923,27.756,1.348,6,6.00
RL,6924,27.761,1.348,6,6.00
RL,6925,27.766,1.348,6,6.00
RL,6926,27.771,1.347,6,6.00
RL,6927,27.776,1.347,6,6.00
RL,6928,27.781,1.347,6,6.00
RL,6929,27.785,1.347,6,6.00
RL,6930,27.790,1.347,6,6.00
RL,6931,27.795,1.347,6,6.00
RL,6932,27.800,1.346,6,6.00
RL,6933,27.805,1.346,6,6.00
RL,6934,27.810,1.346,6,6.00
RL,6935,27.814,1.346,6,6.00
RL,6936,27.819,1.345,6,6.00
RL,6937,27.824,1.345,6,6.00
RL,6938,27.829,1.345,6,6.00
RL,6939,27.834,1.345,6,6.00
RL,6940,27.838,1.345,6,6.00
RL,6941,27.843,1.344,6,6.00
RL,6942,27.848,1.344,6,6.00
RL,6943,27.853,1.344,6,6.00
RL,6944,27.858,1.344,6,6.00
RL,6945,27.862,1.343,6,6.00
RL,6946,27.867,1.343,6,6.00
RL,6947,27.872,1.343,6,6.00
RL,6948,27.877,1.342,6,6.00
RL,6949,27.881,1.342,6,6.00
RL,6950,27.886,1.342,6,6.00
RL,6951,27.891,1.342,6,6.00
RL,6952,27.896,1.341,6,6.00
RL,6953,27.901,1.341,6,6.00
RL,6954,27.905,1.341,6,6.00
RL,6955,27.910,1.340,6,6.00
RL,6956,27.915,1.340,6,6.00
RL,6957,27.920,1.340,6,6.00
RL,6958,27.924,1.339,6,6.00
RL,6959,27.929,1.339,6,6.00
RL,6960,27.934,1.339,6,6.00
RL,6961,27.939,1.338,6,6.00
RL,6962,27.943,1.338,6,6.00
RL,6963,27.948,1.338,6,6.00
RL,6964,27.953,1.337,6,6.00
RL,6965,27.957,1.337,6,6.00
RL,6966,27.962,1.336,6,6.00
